Date,open,high,low,close,adjclose,volume,dividends,stock_splits,capital_gains
2007-01-11,108.69999694824219,108.69999694824219,108.69999694824219,108.69999694824219,82.54077911376953,900,0.0,0.0,0.0
2007-01-12,108.76000213623047,108.76000213623047,108.76000213623047,108.76000213623047,82.58635711669922,1100,0.0,0.0,0.0
2007-01-16,108.76000213623047,108.76000213623047,108.73999786376953,108.73999786376953,82.57115173339844,500,0.0,0.0,0.0
2007-01-17,108.80000305175781,108.80000305175781,108.80000305175781,108.80000305175781,82.61669158935547,8200,0.0,0.0,0.0
2007-01-18,108.80000305175781,108.80000305175781,108.76000213623047,108.79000091552734,82.60914611816406,23100,0.0,0.0,0.0
2007-01-19,108.79000091552734,108.80999755859375,108.7699966430664,108.7699966430664,82.59400939941406,13400,0.0,0.0,0.0
2007-01-22,108.81999969482422,108.83000183105469,108.80000305175781,108.80999755859375,82.62432861328125,3000,0.0,0.0,0.0
2007-01-23,108.80999755859375,108.83000183105469,108.80999755859375,108.81999969482422,82.63195037841797,2300,0.0,0.0,0.0
2007-01-24,108.87000274658203,108.88999938964844,108.87000274658203,108.87999725341797,82.6774673461914,4300,0.0,0.0,0.0
2007-01-25,108.88999938964844,108.9000015258789,108.86000061035156,108.87999725341797,82.6774673461914,31300,0.0,0.0,0.0
2007-01-26,108.93000030517578,108.93000030517578,108.87000274658203,108.87000274658203,82.66990661621094,94800,0.0,0.0,0.0
2007-01-29,108.97000122070312,108.97000122070312,108.94999694824219,108.94999694824219,82.73067474365234,19900,0.0,0.0,0.0
2007-01-30,108.94000244140625,108.97000122070312,108.93000030517578,108.94999694824219,82.73067474365234,5500,0.0,0.0,0.0
2007-01-31,108.97000122070312,109.0,108.95999908447266,109.0,82.76856231689453,2500,0.0,0.0,0.0
2007-02-01,108.7300033569336,108.7300033569336,108.68000030517578,108.69000244140625,82.77162170410156,11400,0.314,0.0,0.0
2007-02-02,108.72000122070312,108.75,108.70999908447266,108.72000122070312,82.79451751708984,35400,0.0,0.0,0.0
2007-02-05,108.7699966430664,108.7699966430664,108.72000122070312,108.75,82.81735229492188,8700,0.0,0.0,0.0
2007-02-06,108.76000213623047,108.76000213623047,108.7300033569336,108.73999786376953,82.8097152709961,10400,0.0,0.0,0.0
2007-02-07,108.81999969482422,108.81999969482422,108.75,108.80000305175781,82.85542297363281,8500,0.0,0.0,0.0
2007-02-08,108.80999755859375,108.80999755859375,108.79000091552734,108.79000091552734,82.84781646728516,4500,0.0,0.0,0.0
2007-02-09,108.83000183105469,108.83999633789062,108.73999786376953,108.81999969482422,82.87065887451172,25400,0.0,0.0,0.0
2007-02-12,108.81999969482422,108.81999969482422,108.80999755859375,108.81999969482422,82.87065887451172,8500,0.0,0.0,0.0
2007-02-13,108.80000305175781,108.83000183105469,108.80000305175781,108.81999969482422,82.87065887451172,1500,0.0,0.0,0.0
2007-02-14,108.87999725341797,108.9000015258789,108.87999725341797,108.88999938964844,82.9239273071289,24600,0.0,0.0,0.0
2007-02-15,108.9000015258789,108.94000244140625,108.86000061035156,108.9000015258789,82.93160247802734,32200,0.0,0.0,0.0
2007-02-16,108.93000030517578,108.94000244140625,108.88999938964844,108.91999816894531,82.94682312011719,25200,0.0,0.0,0.0
2007-02-20,108.91000366210938,108.94000244140625,108.91000366210938,108.93000030517578,82.95439910888672,15000,0.0,0.0,0.0
2007-02-21,108.93000030517578,108.98999786376953,108.87000274658203,108.97000122070312,82.98487091064453,74300,0.0,0.0,0.0
2007-02-22,108.95999908447266,108.97000122070312,108.95999908447266,108.97000122070312,82.98487091064453,3200,0.0,0.0,0.0
2007-02-23,108.97000122070312,109.02999877929688,108.97000122070312,109.0199966430664,83.02295684814453,8700,0.0,0.0,0.0
2007-02-26,109.05000305175781,109.05000305175781,109.01000213623047,109.02999877929688,83.03057861328125,268100,0.0,0.0,0.0
2007-02-27,109.05999755859375,109.05999755859375,109.0199966430664,109.05000305175781,83.0457992553711,16600,0.0,0.0,0.0
2007-02-28,109.05999755859375,109.1500015258789,109.05999755859375,109.12000274658203,83.09915161132812,296600,0.0,0.0,0.0
2007-03-01,108.87000274658203,108.87999725341797,108.80000305175781,108.86000061035156,83.09683990478516,32500,0.257,0.0,0.0
2007-03-02,108.91000366210938,108.94999694824219,108.87000274658203,108.91999816894531,83.14265441894531,24800,0.0,0.0,0.0
2007-03-05,108.91999816894531,108.91999816894531,108.87999725341797,108.9000015258789,83.1273422241211,31200,0.0,0.0,0.0
2007-03-06,108.91000366210938,108.94999694824219,108.87000274658203,108.91000366210938,83.13501739501953,11000,0.0,0.0,0.0
2007-03-07,108.94999694824219,108.94999694824219,108.93000030517578,108.94999694824219,83.16553497314453,17600,0.0,0.0,0.0
2007-03-08,108.97000122070312,108.97000122070312,108.94000244140625,108.95999908447266,83.1731948852539,18100,0.0,0.0,0.0
2007-03-09,108.94999694824219,108.9800033569336,108.91000366210938,108.94999694824219,83.16553497314453,52900,0.0,0.0,0.0
2007-03-12,108.9800033569336,108.9800033569336,108.94000244140625,108.9800033569336,83.18841552734375,10800,0.0,0.0,0.0
2007-03-13,109.0,109.05000305175781,108.9800033569336,109.05000305175781,83.2418441772461,126800,0.0,0.0,0.0
2007-03-14,109.06999969482422,109.06999969482422,109.02999877929688,109.05999755859375,83.24946594238281,22400,0.0,0.0,0.0
2007-03-15,109.05999755859375,109.05999755859375,109.0199966430664,109.05000305175781,83.2418441772461,16600,0.0,0.0,0.0
2007-03-16,109.06999969482422,109.06999969482422,109.04000091552734,109.06999969482422,83.257080078125,14500,0.0,0.0,0.0
2007-03-19,109.08000183105469,109.08999633789062,108.9000015258789,109.06999969482422,83.257080078125,108600,0.0,0.0,0.0
2007-03-20,109.11000061035156,109.11000061035156,109.08000183105469,109.0999984741211,83.27996826171875,4100,0.0,0.0,0.0
2007-03-21,109.1500015258789,109.19999694824219,109.11000061035156,109.16999816894531,83.33345794677734,140500,0.0,0.0,0.0
2007-03-22,109.16999816894531,109.18000030517578,109.12999725341797,109.13999938964844,83.3105697631836,28400,0.0,0.0,0.0
2007-03-23,109.16999816894531,109.19999694824219,109.1500015258789,109.18000030517578,83.34114074707031,572400,0.0,0.0,0.0
2007-03-26,109.16000366210938,109.19999694824219,109.1500015258789,109.19000244140625,83.34874725341797,10600,0.0,0.0,0.0
2007-03-27,109.16999816894531,109.23999786376953,109.16999816894531,109.22000122070312,83.37158966064453,394600,0.0,0.0,0.0
2007-03-28,109.22000122070312,109.27999877929688,109.22000122070312,109.25,83.39451599121094,20100,0.0,0.0,0.0
2007-03-29,109.2699966430664,109.29000091552734,109.26000213623047,109.27999877929688,83.41742706298828,22800,0.0,0.0,0.0
2007-03-30,109.30000305175781,109.30000305175781,109.2300033569336,109.27999877929688,83.41742706298828,202600,0.0,0.0,0.0
2007-04-02,108.98999786376953,109.02999877929688,108.91000366210938,109.0,83.42127990722656,23000,0.285,0.0,0.0
2007-04-03,109.05000305175781,109.06999969482422,108.9800033569336,109.0199966430664,83.43653106689453,25000,0.0,0.0,0.0
2007-04-04,109.06999969482422,109.11000061035156,109.05999755859375,109.08000183105469,83.48251342773438,20800,0.0,0.0,0.0
2007-04-05,109.08999633789062,109.11000061035156,109.05000305175781,109.06999969482422,83.47481536865234,16400,0.0,0.0,0.0
2007-04-09,109.06999969482422,109.08999633789062,109.05000305175781,109.08000183105469,83.48251342773438,34400,0.0,0.0,0.0
2007-04-10,109.08000183105469,109.12000274658203,109.08000183105469,109.11000061035156,83.50544738769531,18000,0.0,0.0,0.0
2007-04-11,109.12999725341797,109.19000244140625,109.12999725341797,109.13999938964844,83.52836608886719,11700,0.0,0.0,0.0
2007-04-12,109.16000366210938,109.18000030517578,109.1500015258789,109.16999816894531,83.55135345458984,31500,0.0,0.0,0.0
2007-04-13,109.16999816894531,109.19000244140625,109.1500015258789,109.19000244140625,83.56661987304688,52000,0.0,0.0,0.0
2007-04-16,109.19000244140625,109.20999908447266,109.16000366210938,109.20999908447266,83.58198547363281,40100,0.0,0.0,0.0
2007-04-17,109.22000122070312,109.2300033569336,109.19000244140625,109.22000122070312,83.5896224975586,20200,0.0,0.0,0.0
2007-04-18,109.26000213623047,109.29000091552734,109.26000213623047,109.29000091552734,83.64320373535156,31800,0.0,0.0,0.0
2007-04-19,109.27999877929688,109.30000305175781,109.2699966430664,109.30000305175781,83.65082550048828,78000,0.0,0.0,0.0
2007-04-20,109.30000305175781,109.31999969482422,109.25,109.29000091552734,83.64320373535156,70700,0.0,0.0,0.0
2007-04-23,109.30999755859375,109.33999633789062,109.30999755859375,109.33000183105469,83.67381286621094,21400,0.0,0.0,0.0
2007-04-24,109.33999633789062,109.37000274658203,109.31999969482422,109.33999633789062,83.68145751953125,15200,0.0,0.0,0.0
2007-04-25,109.3499984741211,109.38999938964844,109.33000183105469,109.37000274658203,83.7044677734375,42800,0.0,0.0,0.0
2007-04-26,109.38999938964844,109.4000015258789,109.33999633789062,109.33999633789062,83.68145751953125,844500,0.0,0.0,0.0
2007-04-27,109.36000061035156,109.41000366210938,109.36000061035156,109.37999725341797,83.71211242675781,16600,0.0,0.0,0.0
2007-04-30,109.37999725341797,109.41999816894531,109.37999725341797,109.4000015258789,83.72744750976562,11600,0.0,0.0,0.0
2007-05-01,109.11000061035156,109.11000061035156,109.05000305175781,109.0999984741211,83.75114440917969,55200,0.331,0.0,0.0
2007-05-02,109.1500015258789,109.16000366210938,109.08999633789062,109.1500015258789,83.78954315185547,116600,0.0,0.0,0.0
2007-05-03,109.16999816894531,109.18000030517578,109.11000061035156,109.16000366210938,83.79720306396484,56700,0.0,0.0,0.0
2007-05-04,109.18000030517578,109.19000244140625,109.13999938964844,109.18000030517578,83.81260681152344,15800,0.0,0.0,0.0
2007-05-07,109.16000366210938,109.19000244140625,109.16000366210938,109.16000366210938,83.79720306396484,8000,0.0,0.0,0.0
2007-05-08,109.19000244140625,109.20999908447266,109.19000244140625,109.19999694824219,83.82797241210938,9000,0.0,0.0,0.0
2007-05-09,109.23999786376953,109.26000213623047,109.22000122070312,109.26000213623047,83.87397766113281,48200,0.0,0.0,0.0
2007-05-10,109.2699966430664,109.29000091552734,109.23999786376953,109.2699966430664,83.8816909790039,42800,0.0,0.0,0.0
2007-05-11,109.27999877929688,109.30000305175781,109.2699966430664,109.27999877929688,83.88935089111328,11300,0.0,0.0,0.0
2007-05-14,109.30000305175781,109.31999969482422,109.2699966430664,109.29000091552734,83.89704895019531,18900,0.0,0.0,0.0
2007-05-15,109.33000183105469,109.33999633789062,109.27999877929688,109.33000183105469,83.92774963378906,206700,0.0,0.0,0.0
2007-05-16,109.37999725341797,109.4000015258789,109.36000061035156,109.38999938964844,83.97378540039062,14400,0.0,0.0,0.0
2007-05-17,109.37000274658203,109.41000366210938,109.36000061035156,109.4000015258789,83.98152923583984,16500,0.0,0.0,0.0
2007-05-18,109.41000366210938,109.41999816894531,109.3499984741211,109.41000366210938,83.98912048339844,37400,0.0,0.0,0.0
2007-05-21,109.37999725341797,109.41999816894531,109.37999725341797,109.41000366210938,83.98912048339844,30600,0.0,0.0,0.0
2007-05-22,109.41999816894531,109.43000030517578,109.4000015258789,109.41000366210938,83.98912048339844,6700,0.0,0.0,0.0
2007-05-23,109.47000122070312,109.4800033569336,109.45999908447266,109.47000122070312,84.03523254394531,21200,0.0,0.0,0.0
2007-05-24,109.4800033569336,109.48999786376953,109.45999908447266,109.48999786376953,84.0505599975586,4500,0.0,0.0,0.0
2007-05-25,109.5199966430664,109.5199966430664,109.47000122070312,109.51000213623047,84.0658950805664,38400,0.0,0.0,0.0
2007-05-29,109.4800033569336,109.5199966430664,109.4800033569336,109.5199966430664,84.07359313964844,13200,0.0,0.0,0.0
2007-05-30,109.52999877929688,109.56999969482422,109.52999877929688,109.56999969482422,84.11196899414062,10000,0.0,0.0,0.0
2007-05-31,109.55000305175781,109.5999984741211,109.55000305175781,109.58000183105469,84.11966705322266,15700,0.0,0.0,0.0
2007-06-01,109.16999816894531,109.18000030517578,109.1500015258789,109.18000030517578,84.13274383544922,16600,0.417,0.0,0.0
2007-06-04,109.19999694824219,109.2300033569336,109.18000030517578,109.2300033569336,84.17133331298828,63100,0.0,0.0,0.0
2007-06-05,109.19999694824219,109.2300033569336,109.18000030517578,109.22000122070312,84.16358947753906,20200,0.0,0.0,0.0
2007-06-06,109.2699966430664,109.27999877929688,109.2300033569336,109.23999786376953,84.17899322509766,128100,0.0,0.0,0.0
2007-06-07,109.29000091552734,109.29000091552734,109.23999786376953,109.29000091552734,84.2175521850586,29000,0.0,0.0,0.0
