Date,open,high,low,close,adjclose,volume,dividends,stock_splits,capital_gains
2019-02-20,5.0,5.0,5.0,5.0,5.0,0,0.0,0.0,0.0
2019-02-21,5.0,5.0,5.0,5.0,5.0,0,0.0,0.0,0.0
2019-02-22,99.19210815429688,99.19210815429688,99.19210815429688,99.19210815429688,99.19210815429688,0,0.0,0.0,0.0
2019-02-25,99.19210815429688,99.19210815429688,99.19210815429688,99.19210815429688,99.19210815429688,0,0.0,0.0,0.0
2019-02-26,99.19210815429688,99.19210815429688,99.19210815429688,99.19210815429688,99.19210815429688,0,0.0,0.0,0.0
2019-02-27,99.2119369506836,99.2119369506836,99.2119369506836,99.2119369506836,99.2119369506836,0,0.0,0.0,0.0
2019-02-28,99.2416763305664,99.2416763305664,99.2416763305664,99.22184753417969,99.22184753417969,107,0.0,0.0,0.0
2019-03-01,99.2416763305664,99.2416763305664,99.2416763305664,99.22184753417969,99.22184753417969,3228,0.0,0.0,0.0
2019-03-04,99.23177337646484,99.23177337646484,99.23177337646484,99.23177337646484,99.23177337646484,0,0.0,0.0,0.0
2019-03-05,99.23177337646484,99.23177337646484,99.23177337646484,99.23177337646484,99.23177337646484,0,0.0,0.0,0.0
2019-03-06,99.28134155273438,99.28134155273438,99.28134155273438,99.27143096923828,99.27143096923828,111,0.0,0.0,0.0
2019-03-07,99.3011703491211,99.3011703491211,99.3011703491211,99.27143096923828,99.27143096923828,807,0.0,0.0,0.0
2019-03-08,99.3011703491211,99.3011703491211,99.3011703491211,99.27143096923828,99.27143096923828,465,0.0,0.0,0.0
2019-03-11,99.29125213623047,99.29125213623047,99.29125213623047,99.29125213623047,99.29125213623047,0,0.0,0.0,0.0
2019-03-12,99.29125213623047,99.29125213623047,99.29125213623047,99.29125213623047,99.29125213623047,0,0.0,0.0,0.0
2019-03-13,99.3011703491211,99.3011703491211,99.3011703491211,99.3011703491211,99.3011703491211,0,0.0,0.0,0.0
2019-03-14,99.31108093261719,99.31108093261719,99.31108093261719,99.31108093261719,99.31108093261719,0,0.0,0.0,0.0
2019-03-15,99.3309097290039,99.3309097290039,99.3309097290039,99.3309097290039,99.3309097290039,0,0.0,0.0,0.0
2019-03-18,99.36064910888672,99.36064910888672,99.36064910888672,99.3408203125,99.3408203125,1009,0.0,0.0,0.0
2019-03-19,99.32099914550781,99.38047790527344,99.32099914550781,99.35073852539062,99.35073852539062,251859,0.0,0.0,0.0
2019-03-20,99.38047790527344,99.38047790527344,99.38047790527344,99.36064910888672,99.36064910888672,50,0.0,0.0,0.0
2019-03-21,99.37056732177734,99.37056732177734,99.37056732177734,99.37056732177734,99.37056732177734,0,0.0,0.0,0.0
2019-03-22,99.4201431274414,99.4201431274414,99.4201431274414,99.3904037475586,99.3904037475586,51196,0.0,0.0,0.0
2019-03-25,99.40030670166016,99.40030670166016,99.40030670166016,99.40030670166016,99.40030670166016,0,0.0,0.0,0.0
2019-03-26,99.41021728515625,99.41021728515625,99.41021728515625,99.41021728515625,99.41021728515625,0,0.0,0.0,0.0
2019-03-27,99.4201431274414,99.4201431274414,99.4201431274414,99.4201431274414,99.4201431274414,0,0.0,0.0,0.0
2019-03-28,99.43997192382812,99.45980072021484,99.43997192382812,99.4300537109375,99.4300537109375,61859,0.0,0.0,0.0
2019-03-29,99.47962188720703,99.53910827636719,99.47962188720703,99.44988250732422,99.44988250732422,20233,0.0,0.0,0.0
2019-04-01,99.47962188720703,99.47962188720703,99.47962188720703,99.44988250732422,99.44988250732422,17487,0.0,0.0,0.0
2019-04-02,99.46971130371094,99.46971130371094,99.46971130371094,99.46971130371094,99.46971130371094,0,0.0,0.0,0.0
2019-04-03,99.49945068359375,99.49945068359375,99.49945068359375,99.46971130371094,99.46971130371094,754,0.0,0.0,0.0
2019-04-04,99.51927947998047,99.51927947998047,99.51927947998047,99.48954010009766,99.48954010009766,6564,0.0,0.0,0.0
2019-04-05,99.51927947998047,99.51927947998047,99.51927947998047,99.48954010009766,99.48954010009766,807,0.0,0.0,0.0
2019-04-08,99.48954010009766,99.48954010009766,99.48954010009766,99.48954010009766,99.48954010009766,0,0.0,0.0,0.0
2019-04-09,99.47962188720703,99.47962188720703,99.47962188720703,99.50936889648438,99.50936889648438,3611,0.0,0.0,0.0
2019-04-10,99.53910827636719,99.53910827636719,99.47962188720703,99.50936889648438,99.50936889648438,79,0.0,0.0,0.0
2019-04-11,99.49945068359375,99.49945068359375,99.49945068359375,99.51927947998047,99.51927947998047,10,0.0,0.0,0.0
2019-04-12,99.53910827636719,99.53910827636719,99.49945068359375,99.51927947998047,99.51927947998047,10070,0.0,0.0,0.0
2019-04-15,99.54901885986328,99.54901885986328,99.54901885986328,99.54901885986328,99.54901885986328,0,0.0,0.0,0.0
2019-04-16,99.5589370727539,99.57877349853516,99.5589370727539,99.53910827636719,99.53910827636719,113432,0.0,0.0,0.0
2019-04-17,99.61842346191406,99.61842346191406,99.49945068359375,99.58867645263672,99.58867645263672,27697,0.0,0.0,0.0
2019-04-18,99.61842346191406,99.61842346191406,99.59860229492188,99.56884765625,99.56884765625,27836,0.0,0.0,0.0
2019-04-23,99.59860229492188,99.61842346191406,99.59860229492188,99.59860229492188,99.59860229492188,28863,0.0,0.0,0.0
2019-04-24,99.58867645263672,99.58867645263672,99.58867645263672,99.58867645263672,99.58867645263672,0,0.0,0.0,0.0
2019-04-25,99.57877349853516,99.63825225830078,99.57877349853516,99.60851287841797,99.60851287841797,943,0.0,0.0,0.0
2019-04-26,99.6580810546875,100.29258728027344,99.6580810546875,99.62834167480469,99.62834167480469,40187,0.0,0.0,0.0
2019-04-29,99.6580810546875,99.6580810546875,99.6580810546875,99.62834167480469,99.62834167480469,2255,0.0,0.0,0.0
2019-04-30,99.6580810546875,99.69773864746094,99.63825225830078,99.61842346191406,99.61842346191406,10395,0.0,0.0,0.0
2019-05-01,99.6481704711914,99.6481704711914,99.6481704711914,99.6481704711914,99.6481704711914,0,0.0,0.0,0.0
2019-05-02,99.63825225830078,99.69773864746094,99.63825225830078,99.66799926757812,99.66799926757812,17860,0.0,0.0,0.0
2019-05-03,99.66799926757812,99.66799926757812,99.66799926757812,99.66799926757812,99.66799926757812,0,0.0,0.0,0.0
2019-05-07,99.68782043457031,99.68782043457031,99.68782043457031,99.68782043457031,99.68782043457031,0,0.0,0.0,0.0
2019-05-08,99.68782043457031,99.68782043457031,99.68782043457031,99.68782043457031,99.68782043457031,0,0.0,0.0,0.0
2019-05-09,99.73739624023438,99.75721740722656,99.73739624023438,99.70764923095703,99.70764923095703,10437,0.0,0.0,0.0
2019-05-10,99.72747802734375,99.72747802734375,99.72747802734375,99.72747802734375,99.72747802734375,0,0.0,0.0,0.0
2019-05-13,99.74730682373047,99.74730682373047,99.74730682373047,99.74730682373047,99.74730682373047,0,0.0,0.0,0.0
2019-05-14,99.75721740722656,99.75721740722656,99.75721740722656,99.72747802734375,99.72747802734375,202,0.0,0.0,0.0
2019-05-15,99.71756744384766,99.81671142578125,99.69773864746094,99.74730682373047,99.74730682373047,79852,0.0,0.0,0.0
2019-05-16,99.76714324951172,99.76714324951172,99.76714324951172,99.76714324951172,99.76714324951172,0,0.0,0.0,0.0
2019-05-17,99.76714324951172,99.76714324951172,99.76714324951172,99.76714324951172,99.76714324951172,0,0.0,0.0,0.0
2019-05-20,99.79688262939453,99.79688262939453,99.73739624023438,99.76714324951172,99.76714324951172,17165,0.0,0.0,0.0
2019-05-21,99.79688262939453,99.79688262939453,99.79688262939453,99.76714324951172,99.76714324951172,1009,0.0,0.0,0.0
2019-05-22,99.79688262939453,99.79688262939453,99.75721740722656,99.77704620361328,99.77704620361328,10094,0.0,0.0,0.0
2019-05-23,99.81671142578125,99.81671142578125,99.81671142578125,99.79688262939453,99.79688262939453,2016,0.0,0.0,0.0
2019-05-24,99.81671142578125,99.81671142578125,99.81671142578125,99.81671142578125,99.81671142578125,0,0.0,0.0,0.0
2019-05-28,99.87619018554688,99.87619018554688,99.85636901855469,99.82662200927734,99.82662200927734,42137,0.0,0.0,0.0
2019-05-29,99.87619018554688,99.87619018554688,99.85636901855469,99.83654022216797,99.83654022216797,42361,0.0,0.0,0.0
2019-05-30,99.87619018554688,99.87619018554688,99.83654022216797,99.85636901855469,99.85636901855469,67892,0.0,0.0,0.0
2019-05-31,99.87619018554688,99.8960189819336,99.87619018554688,99.85636901855469,99.85636901855469,9044,0.0,0.0,0.0
2019-06-03,99.8960189819336,99.8960189819336,99.8960189819336,99.87619018554688,99.87619018554688,56081,0.0,0.0,0.0
2019-06-04,99.91584777832031,100.60984802246094,99.91584777832031,99.91584777832031,99.91584777832031,29993,0.0,0.0,0.0
2019-06-05,99.93567657470703,99.95551300048828,99.8960189819336,99.91584777832031,99.91584777832031,15255,0.0,0.0,0.0
2019-06-06,99.975341796875,99.975341796875,99.91584777832031,99.95551300048828,99.95551300048828,42020,0.0,0.0,0.0
2019-06-07,99.975341796875,100.0149917602539,99.95551300048828,99.975341796875,99.975341796875,23874,0.0,0.0,0.0
2019-06-10,100.0149917602539,100.0149917602539,99.99517059326172,99.975341796875,99.975341796875,3570,0.0,0.0,0.0
2019-06-11,99.99517059326172,99.99517059326172,99.99517059326172,99.975341796875,99.975341796875,84230,0.0,0.0,0.0
2019-06-12,99.99517059326172,100.0149917602539,99.99517059326172,99.975341796875,99.975341796875,228158,0.0,0.0,0.0
2019-06-13,100.03482055664062,100.03482055664062,99.99517059326172,100.0149917602539,100.0149917602539,24809,0.0,0.0,0.0
2019-06-14,100.05464935302734,100.05464935302734,99.99517059326172,100.02490997314453,100.02490997314453,71988,0.0,0.0,0.0
2019-06-17,100.07447814941406,100.09430694580078,100.0149917602539,100.03482055664062,100.03482055664062,47992,0.0,0.0,0.0
2019-06-18,100.05464935302734,100.07447814941406,100.05464935302734,100.03482055664062,100.03482055664062,22897,0.0,0.0,0.0
2019-06-19,100.19345092773438,100.19345092773438,100.0149917602539,100.04473876953125,100.04473876953125,7373,0.0,0.0,0.0
2019-06-20,100.07447814941406,100.13397216796875,100.07447814941406,100.09430694580078,100.09430694580078,48266,0.0,0.0,0.0
2019-06-21,100.09430694580078,100.11414337158203,100.07447814941406,100.09430694580078,100.09430694580078,51149,0.0,0.0,0.0
2019-06-24,100.11414337158203,100.11414337158203,99.53910827636719,100.09430694580078,100.09430694580078,28003,0.0,0.0,0.0
2019-06-25,100.13397216796875,100.15379333496094,100.11414337158203,100.11414337158203,100.11414337158203,48026,0.0,0.0,0.0
2019-06-26,100.09430694580078,100.13397216796875,100.07447814941406,100.11414337158203,100.11414337158203,9090,0.0,0.0,0.0
2019-06-27,100.09430694580078,100.15379333496094,100.09430694580078,100.13397216796875,100.13397216796875,42797,0.0,0.0,0.0
2019-06-28,100.15379333496094,100.17362213134766,100.15379333496094,100.13397216796875,100.13397216796875,16865,0.0,0.0,0.0
2019-07-01,100.15379333496094,100.15379333496094,100.11414337158203,100.13397216796875,100.13397216796875,94633,0.0,0.0,0.0
2019-07-02,100.15379333496094,100.15379333496094,100.15379333496094,100.14388275146484,100.14388275146484,6810,0.0,0.0,0.0
2019-07-03,100.13397216796875,100.19345092773438,100.13397216796875,100.15379333496094,100.15379333496094,23990,0.0,0.0,0.0
2019-07-04,100.19345092773438,100.19345092773438,100.19345092773438,100.18354034423828,100.18354034423828,607,0.0,0.0,0.0
2019-07-05,100.17362213134766,100.17362213134766,100.13397216796875,100.15379333496094,100.15379333496094,19194,0.0,0.0,0.0
2019-07-08,100.13397216796875,100.17362213134766,100.13397216796875,100.15379333496094,100.15379333496094,89685,0.0,0.0,0.0
2019-07-09,100.17362213134766,100.17362213134766,100.13397216796875,100.15379333496094,100.15379333496094,12693,0.0,0.0,0.0
2019-07-10,100.17362213134766,100.19345092773438,100.17362213134766,100.18354034423828,100.18354034423828,7181,0.0,0.0,0.0
2019-07-11,100.2132797241211,100.25293731689453,100.2132797241211,100.19345092773438,100.19345092773438,24621,0.0,0.0,0.0
2019-07-12,100.2132797241211,100.2132797241211,100.17362213134766,100.19345092773438,100.19345092773438,23983,0.0,0.0,0.0
2019-07-15,100.2132797241211,100.3322525024414,100.17362213134766,100.23310852050781,100.23310852050781,908519,0.0,0.0,0.0
2019-07-16,100.23310852050781,100.23310852050781,100.19345092773438,100.2132797241211,100.2132797241211,287379,0.0,0.0,0.0
2019-07-17,100.19345092773438,100.25293731689453,100.19345092773438,100.23310852050781,100.23310852050781,594126,0.0,0.0,0.0
2019-07-18,100.27275848388672,100.27275848388672,100.2132797241211,100.25293731689453,100.25293731689453,68381,0.0,0.0,0.0
2019-07-19,100.23310852050781,100.27275848388672,100.23310852050781,100.27275848388672,100.27275848388672,1190781,0.0,0.0,0.0
2019-07-22,100.27275848388672,100.27275848388672,100.27275848388672,100.25293731689453,100.25293731689453,1868,0.0,0.0,0.0
2019-07-23,100.27275848388672,100.27275848388672,100.23310852050781,100.27275848388672,100.27275848388672,1382448,0.0,0.0,0.0
2019-07-24,100.27275848388672,100.27275848388672,100.23310852050781,100.27275848388672,100.27275848388672,1004279,0.0,0.0,0.0
2019-07-25,100.29258728027344,100.31242370605469,100.23310852050781,100.29258728027344,100.29258728027344,1381655,0.0,0.0,0.0
2019-07-26,100.25293731689453,100.29258728027344,100.23310852050781,100.29258728027344,100.29258728027344,1933108,0.0,0.0,0.0
2019-07-29,100.29258728027344,100.29258728027344,100.29258728027344,100.29258728027344,100.29258728027344,129906,0.0,0.0,0.0
2019-07-30,100.29258728027344,100.29258728027344,100.25293731689453,100.27275848388672,100.27275848388672,3204,0.0,0.0,0.0
2019-07-31,100.29258728027344,100.31242370605469,100.27275848388672,100.29258728027344,100.29258728027344,10373,0.0,0.0,0.0
2019-08-01,100.31242370605469,100.3322525024414,100.27275848388672,100.29258728027344,100.29258728027344,19435,0.0,0.0,0.0
2019-08-02,100.35208129882812,100.35208129882812,100.31242370605469,100.35208129882812,100.35208129882812,16597,0.0,0.0,0.0
2019-08-05,100.37191009521484,100.43138885498047,100.35208129882812,100.37191009521484,100.37191009521484,17932,0.0,0.0,0.0
2019-08-06,100.35208129882812,100.41156005859375,100.3322525024414,100.35208129882812,100.35208129882812,30434,0.0,0.0,0.0
2019-08-07,100.35208129882812,100.42742919921875,100.35208129882812,100.39173889160156,100.39173889160156,26129,0.0,0.0,0.0
2019-08-08,100.39173889160156,100.41156005859375,100.37191009521484,100.39173889160156,100.39173889160156,11626,0.0,0.0,0.0
2019-08-09,100.43138885498047,100.43138885498047,100.39173889160156,100.40164947509766,100.40164947509766,36537,0.0,0.0,0.0
2019-08-12,100.43138885498047,100.43138885498047,100.39173889160156,100.40164947509766,100.40164947509766,261543,0.0,0.0,0.0
2019-08-13,100.41156005859375,100.45121765136719,100.41156005859375,100.42147827148438,100.42147827148438,11256,0.0,0.0,0.0
2019-08-14,100.45121765136719,100.45121765136719,100.39173889160156,100.41156005859375,100.41156005859375,71043,0.0,0.0,0.0
2019-08-15,101.14521789550781,101.20469665527344,100.43138885498047,100.45121765136719,100.45121765136719,795469,0.0,0.0,0.0
2019-08-16,100.4710464477539,100.4710464477539,100.43138885498047,100.46114349365234,100.46114349365234,1419,0.0,0.0,0.0
2019-08-19,100.45121765136719,100.49088287353516,100.45121765136719,100.48095703125,100.48095703125,13495,0.0,0.0,0.0
2019-08-20,100.49088287353516,100.49088287353516,100.4710464477539,100.48095703125,100.48095703125,7462,0.0,0.0,0.0
2019-08-21,100.49088287353516,100.49088287353516,100.49088287353516,100.4710464477539,100.4710464477539,23397,0.0,0.0,0.0
2019-08-22,100.51071166992188,100.51071166992188,100.4789810180664,100.49088287353516,100.49088287353516,14434,0.0,0.0,0.0
2019-08-23,100.51071166992188,100.51071166992188,100.35208129882812,100.35208129882812,100.35208129882812,43019,0.0,0.0,0.0
2019-08-27,100.5305404663086,100.5305404663086,100.45121765136719,100.51071166992188,100.51071166992188,63224,0.0,0.0,0.0
2019-08-28,100.5305404663086,100.5305404663086,100.49088287353516,100.51071166992188,100.51071166992188,22035,0.0,0.0,0.0
2019-08-29,100.5305404663086,100.55036163330078,100.49088287353516,100.51071166992188,100.51071166992188,162491,0.0,0.0,0.0
2019-08-30,100.5305404663086,100.887451171875,100.51071166992188,100.5305404663086,100.5305404663086,28037,0.0,0.0,0.0
2019-09-02,100.55036163330078,100.55036163330078,100.54045104980469,100.52062225341797,100.52062225341797,2186,0.0,0.0,0.0
2019-09-03,100.51071166992188,101.22453308105469,100.49088287353516,100.84779357910156,100.84779357910156,19342,0.0,0.0,0.0
2019-09-04,100.5305404663086,100.5305404663086,100.49088287353516,100.51071166992188,100.51071166992188,2759,0.0,0.0,0.0
2019-09-05,100.5305404663086,100.5305404663086,100.51071166992188,100.52062225341797,100.52062225341797,10757,0.0,0.0,0.0
2019-09-06,100.55036163330078,100.59001922607422,100.51071166992188,100.54045104980469,100.54045104980469,160189,0.0,0.0,0.0
2019-09-09,100.55036163330078,100.5701904296875,100.47502136230469,100.5305404663086,100.5305404663086,50058,0.0,0.0,0.0
2019-09-10,100.55036163330078,100.5701904296875,100.55036163330078,100.55036163330078,100.55036163330078,5090,0.0,0.0,0.0
2019-09-11,100.5305404663086,100.5521469116211,100.5305404663086,100.5305404663086,100.5305404663086,94023,0.0,0.0,0.0
2019-09-12,100.5701904296875,100.62967681884766,100.5305404663086,100.5602798461914,100.5602798461914,55139,0.0,0.0,0.0
2019-09-13,100.55036163330078,100.59001922607422,100.55036163330078,100.5701904296875,100.5701904296875,34099,0.0,0.0,0.0
2019-09-16,100.49088287353516,100.59001922607422,100.49088287353516,100.58010864257812,100.58010864257812,26015,0.0,0.0,0.0
2019-09-17,100.59001922607422,100.60984802246094,100.55432891845703,100.59001922607422,100.59001922607422,17054,0.0,0.0,0.0
2019-09-18,100.60984802246094,100.60984802246094,100.55036163330078,100.59001922607422,100.59001922607422,117304,0.0,0.0,0.0
2019-09-19,100.60984802246094,100.62967681884766,100.57218170166016,100.59001922607422,100.59001922607422,252833,0.0,0.0,0.0
2019-09-20,100.59001922607422,100.62967681884766,100.59001922607422,100.60984802246094,100.60984802246094,8848,0.0,0.0,0.0
2019-09-23,100.62967681884766,100.6495132446289,100.60984802246094,100.60984802246094,100.60984802246094,339800,0.0,0.0,0.0
2019-09-24,100.6495132446289,100.6495132446289,100.60984802246094,100.6495132446289,100.6495132446289,9417,0.0,0.0,0.0
2019-09-25,100.60984802246094,100.6495132446289,100.60984802246094,100.60984802246094,100.60984802246094,1833400,0.0,0.0,0.0
2019-09-26,100.66932678222656,100.66932678222656,100.62967681884766,100.6495132446289,100.6495132446289,13383,0.0,0.0,0.0
2019-09-27,100.66932678222656,100.68916320800781,100.6495132446289,100.66932678222656,100.66932678222656,12969,0.0,0.0,0.0
2019-09-30,100.68916320800781,100.76451110839844,100.6495132446289,100.66932678222656,100.66932678222656,33461,0.0,0.0,0.0
2019-10-01,100.66932678222656,100.70899200439453,100.62967681884766,100.66932678222656,100.66932678222656,14262,0.0,0.0,0.0
2019-10-02,100.70899200439453,100.80416870117188,100.66932678222656,100.70899200439453,100.70899200439453,110452,0.0,0.0,0.0
2019-10-03,100.70899200439453,100.76847839355469,100.70899200439453,100.76847839355469,100.76847839355469,31035,0.0,0.0,0.0
2019-10-04,100.76847839355469,100.7883071899414,100.74864959716797,100.7883071899414,100.7883071899414,66528,0.0,0.0,0.0
2019-10-07,100.74864959716797,100.8081283569336,100.74864959716797,100.7883071899414,100.7883071899414,134226,0.0,0.0,0.0
2019-10-08,100.7883071899414,100.7883071899414,100.77046203613281,100.76847839355469,100.76847839355469,17860,0.0,0.0,0.0
2019-10-09,100.8081283569336,100.8081283569336,100.76847839355469,100.77838897705078,100.77838897705078,12073,0.0,0.0,0.0
2019-10-10,100.82795715332031,100.82795715332031,100.76847839355469,100.77838897705078,100.77838897705078,28400,0.0,0.0,0.0
2019-10-11,100.7883071899414,100.8081283569336,100.76847839355469,100.7883071899414,100.7883071899414,24711,0.0,0.0,0.0
2019-10-14,100.76847839355469,100.84779357910156,100.76847839355469,100.7982177734375,100.7982177734375,103168,0.0,0.0,0.0
2019-10-15,100.82795715332031,100.82795715332031,100.76847839355469,100.7982177734375,100.7982177734375,22419,0.0,0.0,0.0
2019-10-16,100.82795715332031,100.86762237548828,100.7883071899414,100.82795715332031,100.82795715332031,289450,0.0,0.0,0.0
2019-10-17,100.8081283569336,100.86762237548828,100.8081283569336,100.85771179199219,100.85771179199219,51736,0.0,0.0,0.0
2019-10-18,100.86762237548828,100.887451171875,100.82795715332031,100.85771179199219,100.85771179199219,31523,0.0,0.0,0.0
2019-10-21,100.86762237548828,100.86762237548828,100.82795715332031,100.83788299560547,100.83788299560547,3722,0.0,0.0,0.0
2019-10-22,100.82795715332031,100.887451171875,100.82795715332031,100.85771179199219,100.85771179199219,34658,0.0,0.0,0.0
